"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
5001,50,0,0,"Arbedo-Castione TI","Arbedo-Castione (TI)","Arbedo-Castione TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5002,50,0,0,"Bellinzona TI","Bellinzone (TI)","Bellinzona TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5003,50,0,0,"Cadenazzo TI","Cadenazzo (TI)","Cadenazzo TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5009,57.7,57.7,42.3,"Isone TI","Isone (TI)","Isone TI","Mit 57,7 Prozent Ja hat sich Isone für das Freihandelsabkommen mit Indonesien ausgesprochen.","Les habitants d'Isone approuvent l'accord de libre-échange avec l'Indonésie avec 57,7 pour cent de oui.","Sì all'accordo di libero scambio con l'Indonesia nel comune di Isone: i cittadini hanno approvato il testo con il 57,7 percento dei voti."
5010,48.6,48.6,51.4,"Lumino TI","Lumino (TI)","Lumino TI","Die Gemeinde Lumino ist gegen das Freihandelsabkommen mit Indonesien: Sie hat den Bundesbeschluss mit 51,4 Prozent Nein verworfen.","Les habitants de Lumino rejettent l'accord de libre-échange avec l'Indonésie avec 51,4 pour cent de non.","Nel comune di Lumino l'accordo di libero scambio con l'Indonesia è stato bocciato con il 51,4 percento dei voti."
5017,50,0,0,"Sant'Antonino TI","Sant'Antonino (TI)","Sant'Antonino TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5048,50,0,0,"Acquarossa TI","Acquarossa (TI)","Acquarossa TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5049,50,0,0,"Blenio TI","Blenio (TI)","Blenio TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5050,50,0,0,"Serravalle TI","Serravalle (TI)","Serravalle TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5061,50,0,0,"Airolo TI","Airolo (TI)","Airolo TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5063,73.2,73.2,26.8,"Bedretto TI","Bedretto (TI)","Bedretto TI","Ja zum Freihandelsabkommen mit Indonesien in Bedretto: Mit 30 Ja-Stimmen zu 11 Nein-Stimmen ist der Bundesbeschluss angenommen worden.","L'accord de libre-échange avec l'Indonésie est accepté à Bedretto. Les électeurs de cette petite commune sont 30 à dire oui, contre 11 à s'y opposer.","Con 30 voti contro 11, i cittadini di Bedretto hanno appprovato l'accordo di libero scambio con l'Indonesia."
5064,50,0,0,"Bodio TI","Bodio (TI)","Bodio TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5071,50,0,0,"Dalpe TI","Dalpe (TI)","Dalpe TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5072,51.4,51.4,48.6,"Faido TI","Faido (TI)","Faido TI","Faido hat mit 51,4 Prozent Ja gesagt zum Freihandelsabkommen mit Indonesien.","Les habitants de Faido acceptent l'accord de libre-échange avec l'Indonésie avec 51,4 pour cent de oui.","Nel comune di Faido l'accordo di libero scambio con l'Indonesia è stato accetato con il 51,4 percento dei voti."
5073,50,0,0,"Giornico TI","Giornico (TI)","Giornico TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5076,50,0,0,"Personico TI","Personico (TI)","Personico TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5077,45.2,45.2,54.8,"Pollegio TI","Pollegio (TI)","Pollegio TI","Mit 102 Nein- zu 84 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger von Pollegio das Freihandelsabkommen mit Indonesien abgelehnt. Das entspricht 54,8 Prozent.","A Pollegio, les habitants sont défavorables à l'accord de libre-échange avec l'Indonésie avec 54,8 pour cent de non.","I cittadini di Pollegio si sono espressi contro l'accordo di libero scambio con l'Indonesia. Il testo è stato respinto con il 54,8 percento dei voti."
5078,50,0,0,"Prato (Leventina) TI","Prato (Leventina) (TI)","Prato (Leventina) TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5079,50,0,0,"Quinto TI","Quinto (TI)","Quinto TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
5091,50,0,0,"Ascona TI","Ascona (TI)","Ascona TI","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
