"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
6601,61.9,61.9,38.1,"Aire-la-Ville GE","Aire-la-Ville (GE)","Aire-la-Ville GE",,"Les habitants d'Aire-la-Ville acceptent la loi sur l'indemnisation pour perte de revenus liée aux mesures de lutte contre le coronavirus avec 61,9 pour cent de oui.",
6602,56,56,44,"Anières GE","Anières (GE)","Anières GE",,"Les habitants d'Anières acceptent la loi sur l'indemnisation pour perte de revenus liée aux mesures de lutte contre le coronavirus avec 56 pour cent de oui.",
6603,68.2,68.2,31.8,"Avully GE","Avully (GE)","Avully GE",,"Les habitants d'Avully approuvent la loi sur l'indemnisation pour perte de revenus liée aux mesures de lutte contre le coronavirus avec 68,2 pour cent de oui.",
6604,64.4,64.4,35.6,"Avusy GE","Avusy (GE)","Avusy GE",,"A Avusy, les habitants disent oui à 64,4 pour cent à la loi sur l'indemnisation pour perte de revenus liée aux mesures de lutte contre le coronavirus.",
6605,62.4,62.4,37.6,"Bardonnex GE","Bardonnex (GE)","Bardonnex GE",,"Les habitants de Bardonnex approuvent la loi sur l'indemnisation pour perte de revenus liée aux mesures de lutte contre le coronavirus avec 62,4 pour cent de oui.",
6606,65.2,65.2,34.8,"Bellevue GE","Bellevue (GE)","Bellevue GE",,"Les habitants de Bellevue approuvent la loi sur l'indemnisation pour perte de revenus liée aux mesures de lutte contre le coronavirus avec 65,2 pour cent de oui.",
6607,65.8,65.8,34.2,"Bernex GE","Bernex (GE)","Bernex GE",,"Les habitants de Bernex approuvent la loi sur l'indemnisation pour perte de revenus liée aux mesures de lutte contre le coronavirus avec 65,8 pour cent de oui.",
6608,71.8,71.8,28.2,"CarouGE","Carouge (GE)","CarouGE GE",,"Les habitants de Carouge (GE) acceptent la loi sur l'indemnisation pour perte de revenus liée aux mesures de lutte contre le coronavirus avec 71,8 pour cent de oui.",
6609,66,66,34,"Cartigny GE","Cartigny (GE)","Cartigny GE",,"A Cartigny, les habitants disent oui à 66 pour cent à la loi sur l'indemnisation pour perte de revenus liée aux mesures de lutte contre le coronavirus.",
6610,66,66,34,"Céligny GE","Céligny (GE)","Céligny GE",,"Les habitants de Céligny acceptent la loi sur l'indemnisation pour perte de revenus liée aux mesures de lutte contre le coronavirus avec 66 pour cent de oui.",
6611,61.3,61.3,38.7,"Chancy GE","Chancy (GE)","Chancy GE",,"Les habitants de Chancy acceptent la loi sur l'indemnisation pour perte de revenus liée aux mesures de lutte contre le coronavirus avec 61,3 pour cent de oui.",
6612,63.6,63.6,36.4,"Chêne-Bougeries GE","Chêne-Bougeries (GE)","Chêne-Bougeries GE",,"Les habitants de Chêne-Bougeries acceptent la loi sur l'indemnisation pour perte de revenus liée aux mesures de lutte contre le coronavirus avec 63,6 pour cent de oui.",
6613,68.7,68.7,31.3,"Chêne-Bourg GE","Chêne-Bourg (GE)","Chêne-Bourg GE",,"Les habitants de Chêne-Bourg acceptent la loi sur l'indemnisation pour perte de revenus liée aux mesures de lutte contre le coronavirus avec 68,7 pour cent de oui.",
6614,66.5,66.5,33.5,"Choulex GE","Choulex (GE)","Choulex GE",,"A Choulex, les habitants disent oui à 66,5 pour cent à la loi sur l'indemnisation pour perte de revenus liée aux mesures de lutte contre le coronavirus.",
6615,68.1,68.1,31.9,"Collex-Bossy GE","Collex-Bossy (GE)","Collex-Bossy GE",,"A Collex-Bossy, les habitants disent oui à 68,1 pour cent à la loi sur l'indemnisation pour perte de revenus liée aux mesures de lutte contre le coronavirus.",
6616,59.7,59.7,40.3,"Collonge-Bellerive GE","Collonge-Bellerive (GE)","Collonge-Bellerive GE",,"Les habitants de Collonge-Bellerive acceptent la loi sur l'indemnisation pour perte de revenus liée aux mesures de lutte contre le coronavirus avec 59,7 pour cent de oui.",
6617,58.8,58.8,41.2,"Cologny GE","Cologny (GE)","Cologny GE",,"A Cologny, les habitants disent oui à 58,8 pour cent à la loi sur l'indemnisation pour perte de revenus liée aux mesures de lutte contre le coronavirus.",
6618,66.9,66.9,33.1,"Confignon GE","Confignon (GE)","Confignon GE",,"Les habitants de Confignon approuvent la loi sur l'indemnisation pour perte de revenus liée aux mesures de lutte contre le coronavirus avec 66,9 pour cent de oui.",
6619,59.6,59.6,40.4,"Corsier GE","Corsier (GE)","Corsier GE",,"Les habitants de Corsier (GE) approuvent la loi sur l'indemnisation pour perte de revenus liée aux mesures de lutte contre le coronavirus avec 59,6 pour cent de oui.",
6620,61.3,61.3,38.7,"Dardagny GE","Dardagny (GE)","Dardagny GE",,"Les habitants de Dardagny approuvent la loi sur l'indemnisation pour perte de revenus liée aux mesures de lutte contre le coronavirus avec 61,3 pour cent de oui.",
6621,72.6,72.6,27.4,"Genf GE","Genève (GE)","Ginevra GE",,"Les habitants de Genève acceptent la loi sur l'indemnisation pour perte de revenus liée aux mesures de lutte contre le coronavirus avec 72,6 pour cent de oui.",
6622,64.1,64.1,35.9,"Genthod GE","Genthod (GE)","Genthod GE",,"Les habitants de Genthod approuvent la loi sur l'indemnisation pour perte de revenus liée aux mesures de lutte contre le coronavirus avec 64,1 pour cent de oui.",
